"","NSI","piMetals","pi","piHC"
"SWARM_4335",0,0,0,0
"SWARM_118",0,0,2,0
"SWARM_8936",0,0,0,0
"SWARM_15487",0,0,0,0
"SWARM_13881",0,0,0,0
"SWARM_639",0,0,0,0
"SWARM_5987",0,0,0,0
"SWARM_5985",0,0,0,0
"SWARM_5989",0,0,0,0
"SWARM_6861",0,0,0,0
"SWARM_6867",0,0,0,0
"SWARM_17254",0,0,0,0
"SWARM_6869",0,0,0,0
"SWARM_9883",0,0,0,0
"SWARM_3284",0,0,0,0
"SWARM_3285",0,0,0,0
"SWARM_4578",0,0,0,0
"SWARM_7801",0,0,0,0
"SWARM_7802",0,0,0,0
"SWARM_7804",0,0,0,0
"SWARM_10510",0,0,0,0
"SWARM_10513",0,0,0,0
"SWARM_10512",0,0,0,0
"SWARM_4575",0,0,0,0
"SWARM_4574",0,0,0,0
"SWARM_1890",0,0,0,0
"SWARM_1893",0,0,0,0
"SWARM_1892",0,0,0,0
"SWARM_1897",0,0,0,0
"SWARM_1899",0,0,0,0
"SWARM_6042",0,0,0,0
"SWARM_6049",0,0,0,0
"SWARM_6048",0,0,0,0
"SWARM_4022",0,0,0,0
"SWARM_3130",0,0,0,0
"SWARM_3132",0,0,0,0
"SWARM_3134",0,0,0,0
"SWARM_3135",0,0,0,0
"SWARM_3137",0,0,0,0
"SWARM_8735",0,0,0,0
"SWARM_2596",0,0,0,0
"SWARM_3799",0,0,0,0
"SWARM_3794",0,0,0,0
"SWARM_3795",0,0,0,0
"SWARM_3797",0,0,0,0
"SWARM_3790",0,0,0,0
"SWARM_3791",0,0,0,0
"SWARM_3866",0,0,0,0
"SWARM_3867",0,0,0,0
"SWARM_3864",0,0,0,0
"SWARM_3865",0,0,0,0
"SWARM_3862",0,0,0,0
"SWARM_3861",0,0,0,0
"SWARM_3869",0,0,0,0
"SWARM_768",1,0,0,0
"SWARM_764",1,1,1,1
"SWARM_760",0,1,1,0
"SWARM_1794",0,0,0,0
"SWARM_1795",0,0,0,0
"SWARM_1792",0,0,0,0
"SWARM_1793",0,0,0,0
"SWARM_1790",0,0,0,0
"SWARM_1799",0,0,0,0
"SWARM_1428",0,1,0,0
"SWARM_1429",0,1,1,1
"SWARM_1422",0,1,0,0
"SWARM_1423",0,0,0,0
"SWARM_1424",0,1,1,1
"SWARM_1425",0,1,1,1
"SWARM_1426",1,1,1,1
"SWARM_20592",0,0,0,0
"SWARM_7000",0,0,0,0
"SWARM_8738",0,0,0,0
"SWARM_7003",0,0,0,0
"SWARM_13571",0,0,0,0
"SWARM_52068",0,0,0,0
"SWARM_808",0,1,1,1
"SWARM_40038",0,0,0,0
"SWARM_10067",0,0,0,0
"SWARM_14983",0,0,0,0
"SWARM_14981",0,0,0,0
"SWARM_799",1,1,1,1
"SWARM_14369",0,0,0,0
"SWARM_2229",0,0,0,0
"SWARM_2228",0,0,0,0
"SWARM_2223",0,0,0,0
"SWARM_2221",0,0,0,0
"SWARM_2227",0,0,0,0
"SWARM_2226",0,0,0,0
"SWARM_2225",0,0,0,0
"SWARM_2224",0,0,0,0
"SWARM_4979",0,0,0,0
"SWARM_4978",0,0,0,0
"SWARM_4977",0,0,0,0
"SWARM_4970",0,0,0,0
"SWARM_4973",0,0,0,0
"SWARM_4972",0,0,0,0
"SWARM_11853",0,0,0,0
"SWARM_11851",0,0,0,0
"SWARM_48453",0,0,0,0
"SWARM_9359",0,0,0,0
"SWARM_9354",0,0,0,0
"SWARM_9355",0,0,0,0
"SWARM_6188",0,0,0,0
"SWARM_9350",0,0,0,0
"SWARM_12030",0,0,0,0
"SWARM_12032",0,0,0,0
"SWARM_12033",0,0,0,0
"SWARM_7302",0,0,0,0
"SWARM_7300",0,0,0,0
"SWARM_7307",0,0,0,0
"SWARM_10893",0,0,0,0
"SWARM_10894",0,0,0,0
"SWARM_10895",0,0,0,0
"SWARM_792",0,0,0,0
"SWARM_794",0,0,0,0
"SWARM_6182",0,0,0,0
"SWARM_3278",0,0,0,0
"SWARM_1229",0,0,0,0
"SWARM_1226",1,0,0,0
"SWARM_1227",0,0,0,0
"SWARM_1222",4,0,0,0
"SWARM_1223",0,0,0,0
"SWARM_1220",1,0,0,0
"SWARM_18793",0,0,0,0
"SWARM_18791",0,0,0,0
"SWARM_18790",0,0,0,0
"SWARM_10308",0,0,0,0
"SWARM_1918",0,1,1,0
"SWARM_1919",0,0,0,0
"SWARM_1914",0,0,0,0
"SWARM_1917",0,0,0,0
"SWARM_1913",5,3,0,0
"SWARM_5213",0,0,0,0
"SWARM_8563",0,0,0,0
"SWARM_22326",0,0,0,0
"SWARM_15219",0,0,0,0
"SWARM_37324",0,0,0,0
"SWARM_37323",0,0,0,0
"SWARM_8529",0,0,0,0
"SWARM_13306",0,0,0,0
"SWARM_5339",0,0,0,0
"SWARM_17536",0,0,0,0
"SWARM_4320",0,0,0,0
"SWARM_4321",0,0,0,0
"SWARM_4322",0,0,0,0
"SWARM_4325",0,0,0,0
"SWARM_4327",0,0,0,0
"SWARM_4328",0,0,0,0
"SWARM_15973",0,0,0,0
"SWARM_5052",0,0,0,0
"SWARM_5054",0,0,0,0
"SWARM_5057",0,0,0,0
"SWARM_5059",0,0,0,0
"SWARM_5058",0,0,0,0
"SWARM_2587",0,0,0,0
"SWARM_2584",0,0,0,0
"SWARM_2582",0,0,0,0
"SWARM_2583",0,0,0,0
"SWARM_2580",0,0,0,0
"SWARM_2581",0,0,0,0
"SWARM_2588",0,0,0,0
"SWARM_5588",0,0,0,0
"SWARM_5583",0,0,0,0
"SWARM_5582",0,0,0,0
"SWARM_5581",0,0,0,0
"SWARM_5580",0,0,0,0
"SWARM_5587",0,0,0,0
"SWARM_5584",0,0,0,0
"SWARM_7699",0,0,0,0
"SWARM_7698",0,0,0,0
"SWARM_7696",0,0,0,0
"SWARM_7693",0,0,0,0
"SWARM_7692",0,0,0,0
"SWARM_8764",0,0,0,0
"SWARM_8760",0,0,0,0
"SWARM_8768",0,0,0,0
"SWARM_8769",0,0,0,0
"SWARM_2058",0,0,0,0
"SWARM_2059",0,0,0,0
"SWARM_2052",0,0,0,0
"SWARM_2053",0,0,0,0
"SWARM_2054",0,0,0,0
"SWARM_2055",0,0,0,0
"SWARM_2056",0,2,0,1
"SWARM_2057",0,0,0,0
"SWARM_789",0,0,0,0
"SWARM_784",0,1,1,0
"SWARM_782",0,0,0,0
"SWARM_781",0,0,0,0
"SWARM_6775",0,0,0,0
"SWARM_6774",0,0,0,0
"SWARM_6777",0,0,0,0
"SWARM_6776",0,0,0,0
"SWARM_6779",0,0,0,0
"SWARM_255",1,0,0,1
"SWARM_253",0,0,0,0
"SWARM_252",5,0,0,0
"SWARM_9146",0,0,0,0
"SWARM_9142",0,0,0,0
"SWARM_9140",0,0,0,0
"SWARM_5873",0,0,0,0
"SWARM_5875",0,0,0,0
"SWARM_5874",0,0,0,0
"SWARM_5879",0,0,0,0
"SWARM_5878",0,0,0,0
"SWARM_10915",0,0,0,0
"SWARM_10917",0,0,0,0
"SWARM_10913",0,0,0,0
"SWARM_26151",0,0,0,0
"SWARM_12204",0,0,0,0
"SWARM_12201",0,0,0,0
"SWARM_12209",0,0,0,0
"SWARM_4048",0,0,0,0
"SWARM_4041",0,0,0,0
"SWARM_4043",0,0,0,0
"SWARM_4042",0,0,0,0
"SWARM_4045",0,0,0,0
"SWARM_4079",0,0,0,0
"SWARM_9",3,0,0,0
"SWARM_4",0,1,1,1
"SWARM_2",0,1,1,1
"SWARM_1009",0,0,1,1
"SWARM_4071",0,0,0,0
"SWARM_9192",0,0,0,0
"SWARM_3610",0,0,0,0
"SWARM_3616",0,0,0,0
"SWARM_3619",0,0,0,0
"SWARM_21355",0,0,0,0
"SWARM_9882",0,0,0,0
"SWARM_3089",0,0,0,0
"SWARM_9880",0,0,0,0
"SWARM_3085",0,0,0,0
"SWARM_3086",0,0,0,0
"SWARM_3087",0,0,0,0
"SWARM_3080",0,0,0,0
"SWARM_3082",0,0,0,0
"SWARM_9881",0,0,0,0
"SWARM_3556",0,0,0,0
"SWARM_3557",0,0,0,0
"SWARM_3554",0,0,0,0
"SWARM_3553",0,0,0,0
"SWARM_15409",0,0,0,0
"SWARM_3067",0,0,0,0
"SWARM_3065",0,0,0,0
"SWARM_3062",0,0,0,0
"SWARM_3063",0,0,0,0
"SWARM_7184",0,0,0,0
"SWARM_7834",0,0,0,0
"SWARM_14465",0,0,0,0
"SWARM_7831",0,0,0,0
"SWARM_24452",0,0,0,0
"SWARM_13119",0,0,0,0
"SWARM_12443",0,0,0,0
"SWARM_16569",0,0,0,0
"SWARM_16563",0,0,0,0
"SWARM_9779",0,0,0,0
"SWARM_12997",0,0,0,0
"SWARM_12993",0,0,0,0
"SWARM_12992",0,0,0,0
"SWARM_7881",0,0,0,0
"SWARM_7882",0,0,0,0
"SWARM_857",0,1,1,1
"SWARM_4289",0,0,0,0
"SWARM_4288",0,0,0,0
"SWARM_4287",0,0,0,0
"SWARM_4286",0,0,0,0
"SWARM_4285",0,0,0,0
"SWARM_4284",0,0,0,0
"SWARM_4283",0,0,0,0
"SWARM_10591",0,0,0,0
"SWARM_10590",0,0,0,0
"SWARM_10593",0,0,0,0
"SWARM_10595",0,0,0,0
"SWARM_10599",0,0,0,0
"SWARM_14870",0,0,0,0
"SWARM_14876",0,0,0,0
"SWARM_5620",0,0,0,0
"SWARM_14875",0,0,0,0
"SWARM_14879",0,0,0,0
"SWARM_5628",0,0,0,0
"SWARM_6856",0,0,0,0
"SWARM_2939",0,0,0,0
"SWARM_2938",5,0,0,0
"SWARM_2933",0,0,0,0
"SWARM_2932",0,0,0,0
"SWARM_2931",0,0,0,0
"SWARM_2930",0,0,0,0
"SWARM_2937",0,0,0,0
"SWARM_2935",0,0,0,0
"SWARM_10025",0,0,0,0
"SWARM_867",0,0,0,0
"SWARM_865",0,0,0,0
"SWARM_862",0,0,0,0
"SWARM_860",5,4,5,5
"SWARM_861",0,0,0,0
"SWARM_10021",0,0,0,0
"SWARM_868",0,0,0,0
"SWARM_6852",0,0,0,0
"SWARM_7719",0,0,0,0
"SWARM_7715",0,0,0,0
"SWARM_58",3,0,0,0
"SWARM_56",3,0,0,0
"SWARM_57",0,0,0,0
"SWARM_52",5,0,0,0
"SWARM_53",0,0,0,0
"SWARM_8135",0,0,0,0
"SWARM_8137",0,0,0,0
"SWARM_8136",0,0,0,0
"SWARM_8131",0,0,0,0
"SWARM_8132",0,0,0,0
"SWARM_11969",0,0,0,0
"SWARM_9849",0,0,0,0
"SWARM_9845",0,0,0,0
"SWARM_11967",0,0,0,0
"SWARM_9840",0,0,0,0
"SWARM_6953",0,0,0,0
"SWARM_3714",0,0,0,0
"SWARM_3715",0,0,0,0
"SWARM_3711",0,0,0,0
"SWARM_1718",0,0,1,1
"SWARM_1719",0,0,0,0
"SWARM_1714",0,0,0,0
"SWARM_1715",0,0,1,1
"SWARM_1712",0,0,0,0
"SWARM_1713",0,1,1,1
"SWARM_1711",0,0,0,0
"SWARM_6954",0,0,0,0
"SWARM_9268",0,0,0,0
"SWARM_6958",0,0,0,0
"SWARM_13580",0,0,0,0
"SWARM_8856",0,0,0,0
"SWARM_8852",0,0,0,0
"SWARM_20766",0,0,0,0
"SWARM_4394",0,0,0,0
"SWARM_34389",0,0,0,0
"SWARM_4410",0,0,0,0
"SWARM_8046",0,0,0,0
"SWARM_4418",0,0,0,0
"SWARM_1681",0,0,0,0
"SWARM_15675",0,0,0,0
"SWARM_15671",0,0,0,0
"SWARM_13632",0,0,0,0
"SWARM_13636",0,0,0,0
"SWARM_6306",0,0,0,0
"SWARM_6300",0,0,0,0
"SWARM_6301",0,0,0,0
"SWARM_3001",0,0,0,0
"SWARM_11568",0,0,0,0
"SWARM_6471",0,0,0,0
"SWARM_3542",0,0,0,0
"SWARM_1994",0,0,0,0
"SWARM_1995",0,0,0,0
"SWARM_1990",0,0,0,0
"SWARM_1991",3,0,0,0
"SWARM_1992",0,0,0,0
"SWARM_1993",0,0,0,0
"SWARM_1999",0,0,0,0
"SWARM_4748",0,0,0,0
"SWARM_4749",0,0,0,0
"SWARM_5299",0,0,0,0
"SWARM_5293",0,0,0,0
"SWARM_5292",0,0,0,0
"SWARM_5290",0,0,0,0
"SWARM_5296",0,0,0,0
"SWARM_5295",0,0,0,0
"SWARM_5294",0,0,0,0
"SWARM_11389",0,0,0,0
"SWARM_11384",0,0,0,0
"SWARM_1915",0,0,0,0
"SWARM_6670",0,0,0,0
"SWARM_6672",0,0,0,0
"SWARM_6675",0,0,0,0
"SWARM_2748",0,0,0,0
"SWARM_2749",0,0,0,0
"SWARM_2740",0,0,0,0
"SWARM_2741",0,0,0,0
"SWARM_2742",0,0,0,0
"SWARM_2743",0,0,0,0
"SWARM_2744",0,0,0,0
"SWARM_2745",0,0,0,0
"SWARM_7109",0,0,0,0
"SWARM_7103",0,0,0,0
"SWARM_7102",0,0,0,0
"SWARM_7105",0,0,0,0
"SWARM_7104",0,0,0,0
"SWARM_7107",0,0,0,0
"SWARM_9655",0,0,0,0
"SWARM_9651",0,0,0,0
"SWARM_4719",0,0,0,0
"SWARM_3905",0,0,0,0
"SWARM_3906",0,0,0,0
"SWARM_3903",0,0,0,0
"SWARM_3908",0,0,0,0
"SWARM_8309",0,0,0,0
"SWARM_8302",0,0,0,0
"SWARM_8303",0,0,0,0
"SWARM_8300",0,0,0,0
"SWARM_8306",0,0,0,0
"SWARM_8307",0,0,0,0
"SWARM_8304",0,0,0,0
"SWARM_4611",0,0,0,0
"SWARM_20944",0,0,0,0
"SWARM_1509",4,1,0,0
"SWARM_1507",0,0,0,0
"SWARM_1504",0,0,0,0
"SWARM_1503",0,1,1,1
"SWARM_1500",0,0,0,0
"SWARM_4711",0,0,0,0
"SWARM_13430",0,0,0,0
"SWARM_4714",0,0,0,0
"SWARM_4718",0,0,0,0
"SWARM_7167",0,0,0,0
"SWARM_7162",0,0,0,0
"SWARM_1947",0,0,0,0
"SWARM_1946",0,0,0,0
"SWARM_1944",1,0,0,0
"SWARM_4715",0,0,0,0
"SWARM_1942",0,0,0,0
"SWARM_1941",0,0,0,0
"SWARM_4716",0,0,0,0
"SWARM_6019",0,0,0,0
"SWARM_22406",0,0,0,0
"SWARM_16265",0,0,0,0
"SWARM_16266",0,0,0,0
"SWARM_21264",0,0,0,0
"SWARM_10144",0,0,0,0
"SWARM_10143",0,0,0,0
"SWARM_2507",0,0,0,0
"SWARM_2502",0,0,0,0
"SWARM_2503",0,0,0,0
"SWARM_2500",0,0,0,0
"SWARM_4830",0,0,0,0
"SWARM_4831",0,0,0,0
"SWARM_4832",0,0,0,0
"SWARM_4833",0,0,0,0
"SWARM_9596",0,0,0,0
"SWARM_707",3,0,0,0
"SWARM_705",0,4,5,4
"SWARM_704",0,0,0,0
"SWARM_703",0,0,1,1
"SWARM_701",0,0,0,0
"SWARM_709",4,0,0,0
"SWARM_9414",0,0,0,0
"SWARM_9410",0,0,0,0
"SWARM_12177",0,0,0,0
"SWARM_7029",0,0,0,0
"SWARM_7026",0,0,0,0
"SWARM_7024",0,0,0,0
"SWARM_7025",0,0,0,0
"SWARM_7022",0,0,0,0
"SWARM_7023",0,0,0,0
"SWARM_10994",0,0,0,0
"SWARM_10990",0,0,0,0
"SWARM_10993",0,0,0,0
"SWARM_11482",0,0,0,0
"SWARM_11483",0,0,0,0
"SWARM_17677",0,0,0,0
"SWARM_12280",0,0,0,0
"SWARM_16109",0,0,0,0
"SWARM_18859",0,0,0,0
"SWARM_1077",0,1,1,1
"SWARM_1073",0,0,0,0
"SWARM_1071",0,0,0,0
"SWARM_1070",0,0,0,0
"SWARM_1079",0,0,0,0
"SWARM_1078",0,0,0,0
"SWARM_6480",0,0,0,0
"SWARM_6487",0,0,0,0
"SWARM_6486",0,0,0,0
"SWARM_12824",0,0,0,0
"SWARM_18279",0,0,0,0
"SWARM_6268",0,0,0,0
"SWARM_11114",0,0,0,0
"SWARM_10469",0,0,0,0
"SWARM_10464",0,0,0,0
"SWARM_10466",0,0,0,0
"SWARM_10461",0,0,0,0
"SWARM_10462",0,0,0,0
"SWARM_5317",0,0,0,0
"SWARM_5315",0,0,0,0
"SWARM_5312",0,0,0,0
"SWARM_5318",0,0,0,0
"SWARM_8407",0,0,0,0
"SWARM_8400",0,0,0,0
"SWARM_8403",0,0,0,0
"SWARM_8402",0,0,0,0
"SWARM_3005",0,0,0,0
"SWARM_3007",0,0,0,0
"SWARM_3000",0,0,0,0
"SWARM_3009",0,0,0,0
"SWARM_2318",0,0,0,0
"SWARM_14758",0,0,0,0
"SWARM_14752",0,0,0,0
"SWARM_1338",0,1,1,1
"SWARM_1339",0,0,0,0
"SWARM_1334",0,0,0,0
"SWARM_1335",0,0,0,0
"SWARM_1330",0,0,0,0
"SWARM_9999",0,0,0,0
"SWARM_3396",0,0,0,0
"SWARM_10241",0,0,0,0
"SWARM_17472",0,0,0,0
"SWARM_4206",0,0,0,0
"SWARM_4205",0,0,0,0
"SWARM_4203",0,0,0,0
"SWARM_4202",0,0,0,0
"SWARM_4201",0,0,0,0
"SWARM_4200",0,0,0,0
"SWARM_4209",0,0,0,0
"SWARM_4208",0,0,0,0
"SWARM_20308",0,0,0,0
"SWARM_10266",0,0,0,0
"SWARM_10264",0,0,0,0
"SWARM_10269",0,0,0,0
"SWARM_5154",0,0,0,0
"SWARM_5156",0,0,0,0
"SWARM_5157",0,0,0,0
"SWARM_5159",0,0,0,0
"SWARM_7793",0,0,0,0
"SWARM_7794",0,0,0,0
"SWARM_7795",0,0,0,0
"SWARM_2319",0,0,0,0
"SWARM_43037",0,0,0,0
"SWARM_2317",0,0,0,0
"SWARM_2316",0,0,0,0
"SWARM_2314",0,0,0,0
"SWARM_2313",0,0,0,0
"SWARM_2312",0,0,0,0
"SWARM_2311",0,0,0,0
"SWARM_2310",0,0,0,0
"SWARM_3970",0,0,0,0
"SWARM_634",0,0,0,0
"SWARM_3972",0,0,0,0
"SWARM_5686",0,0,0,0
"SWARM_5689",0,0,0,0
"SWARM_517",5,4,0,5
"SWARM_512",0,1,1,1
"SWARM_513",0,0,0,0
"SWARM_510",3,0,0,0
"SWARM_511",0,1,1,1
"SWARM_6545",0,0,0,0
"SWARM_6542",0,0,0,0
"SWARM_6543",0,0,0,0
"SWARM_518",0,0,0,0
"SWARM_5936",0,0,0,0
"SWARM_5937",0,0,0,0
"SWARM_5932",0,0,0,0
"SWARM_5931",0,0,0,0
"SWARM_5938",0,0,0,0
"SWARM_5939",0,0,0,0
"SWARM_1132",1,0,0,0
"SWARM_1133",0,0,0,0
"SWARM_1131",0,0,0,0
"SWARM_1136",0,0,0,0
"SWARM_1137",0,0,0,0
"SWARM_1134",0,0,0,0
"SWARM_1135",0,1,1,1
"SWARM_1138",1,0,0,1
"SWARM_1139",0,0,0,1
"SWARM_6862",0,0,0,0
"SWARM_6866",0,0,0,0
"SWARM_6711",0,0,0,0
"SWARM_3215",0,0,0,0
"SWARM_3217",0,0,0,0
"SWARM_3216",0,0,0,0
"SWARM_3210",0,0,0,0
"SWARM_3213",0,0,0,0
"SWARM_3219",0,0,0,0
"SWARM_3218",0,0,0,0
"SWARM_14096",0,0,0,0
"SWARM_14091",0,0,0,0
"SWARM_5635",0,0,0,0
"SWARM_5636",0,0,0,0
"SWARM_14549",0,0,0,0
"SWARM_5631",0,0,0,0
"SWARM_14545",0,0,0,0
"SWARM_14541",0,0,0,0
"SWARM_5633",0,0,0,0
"SWARM_358",1,0,0,1
"SWARM_359",0,0,0,0
"SWARM_350",3,0,0,0
"SWARM_351",0,1,1,2
"SWARM_352",0,1,1,1
"SWARM_353",0,0,0,0
"SWARM_354",0,1,1,1
"SWARM_355",1,0,0,0
"SWARM_356",3,0,0,0
"SWARM_357",0,1,2,2
"SWARM_13017",0,0,0,0
"SWARM_13011",0,0,0,0
"SWARM_13013",0,0,0,0
"SWARM_859",3,0,0,0
"SWARM_853",0,0,0,0
"SWARM_12659",0,0,0,0
"SWARM_12650",0,0,0,0
"SWARM_7962",0,0,0,0
"SWARM_16798",0,0,0,0
"SWARM_7969",0,0,0,0
"SWARM_11307",0,0,0,0
"SWARM_6569",0,0,0,0
"SWARM_4432",0,0,0,0
"SWARM_4438",0,0,0,0
"SWARM_4439",0,0,0,0
"SWARM_10659",0,0,0,0
"SWARM_14936",0,0,0,0
"SWARM_14934",0,0,0,0
"SWARM_6366",0,0,0,0
"SWARM_6364",0,0,0,0
"SWARM_6362",0,0,0,0
"SWARM_6363",0,0,0,0
"SWARM_6361",0,0,0,0
"SWARM_2878",0,0,0,0
"SWARM_2879",0,0,0,0
"SWARM_2876",0,0,0,0
"SWARM_2877",0,0,0,0
"SWARM_2874",0,0,0,0
"SWARM_2875",0,0,0,0
"SWARM_2872",0,0,0,0
"SWARM_2870",0,0,0,0
"SWARM_2299",0,0,0,0
"SWARM_2292",0,0,0,0
"SWARM_2293",0,0,0,0
"SWARM_2290",0,0,0,0
"SWARM_2291",0,0,0,0
"SWARM_2296",0,0,0,0
"SWARM_2297",0,0,0,0
"SWARM_2294",0,0,0,0
"SWARM_2295",0,0,0,0
"SWARM_5477",0,0,0,0
"SWARM_5474",0,0,0,0
"SWARM_5472",0,0,0,0
"SWARM_5470",0,0,0,0
"SWARM_2128",0,0,0,0
"SWARM_2124",0,0,0,0
"SWARM_2126",0,0,0,0
"SWARM_2127",0,0,0,0
"SWARM_2120",0,0,0,0
"SWARM_2121",0,0,0,0
"SWARM_7189",0,0,0,0
"SWARM_6837",0,0,0,0
"SWARM_4988",0,0,0,0
"SWARM_4989",0,0,0,0
"SWARM_4985",0,0,0,0
"SWARM_4986",0,0,0,0
"SWARM_4987",0,0,0,0
"SWARM_4981",0,0,0,0
"SWARM_4983",0,0,0,0
"SWARM_11888",0,0,0,0
"SWARM_9968",0,0,0,0
"SWARM_9965",0,0,0,0
"SWARM_3459",0,0,0,0
"SWARM_3452",0,0,0,0
"SWARM_3451",0,0,0,0
"SWARM_3456",0,0,0,0
"SWARM_3455",0,0,0,0
"SWARM_2365",0,0,0,0
"SWARM_9389",0,0,0,0
"SWARM_3989",0,0,0,0
"SWARM_3980",0,0,0,0
"SWARM_3983",0,0,0,0
"SWARM_3982",0,0,0,0
"SWARM_4579",0,0,0,0
"SWARM_1587",4,0,0,0
"SWARM_1586",0,0,0,0
"SWARM_1585",0,1,1,0
"SWARM_1584",0,0,0,0
"SWARM_1582",1,0,0,1
"SWARM_1581",0,0,0,0
"SWARM_1580",0,1,0,0
"SWARM_1589",1,0,0,0
"SWARM_1588",0,0,0,0
"SWARM_9033",0,0,0,0
"SWARM_9031",0,0,0,0
"SWARM_9036",0,0,0,0
"SWARM_4571",0,0,0,0
"SWARM_7701",0,0,0,0
"SWARM_4573",0,0,0,0
"SWARM_4572",0,0,0,0
"SWARM_12510",0,0,0,0
"SWARM_26572",0,0,0,0
"SWARM_26570",0,0,0,0
"SWARM_17154",0,0,0,0
"SWARM_1894",0,0,0,0
"SWARM_15535",0,0,0,0
"SWARM_15533",0,0,0,0
"SWARM_15539",0,0,0,0
"SWARM_14668",0,0,0,0
"SWARM_9856",0,0,0,0
"SWARM_6915",0,0,0,0
"SWARM_6913",0,0,0,0
"SWARM_1114",1,1,0,1
"SWARM_11408",0,0,0,0
"SWARM_11406",0,0,0,0
"SWARM_11400",0,0,0,0
"SWARM_10758",0,0,0,0
"SWARM_4665",0,0,0,0
"SWARM_4666",0,0,0,0
"SWARM_4661",3,1,0,0
"SWARM_4660",0,0,0,0
"SWARM_4663",0,0,0,0
"SWARM_4669",0,0,0,0
"SWARM_5398",0,0,0,0
"SWARM_5399",0,0,0,0
"SWARM_5396",0,0,0,0
"SWARM_5395",0,0,0,0
"SWARM_5392",0,0,0,0
"SWARM_6285",0,0,0,0
"SWARM_6281",0,0,0,0
"SWARM_6280",0,0,0,0
"SWARM_6282",0,0,0,0
"SWARM_6289",0,0,0,0
"SWARM_6288",0,0,0,0
"SWARM_5532",0,0,0,0
"SWARM_5530",0,0,0,0
"SWARM_5536",0,0,0,0
"SWARM_5537",0,0,0,0
"SWARM_6139",0,0,0,0
"SWARM_6135",0,0,0,0
"SWARM_6133",0,0,0,0
"SWARM_6131",0,0,0,0
"SWARM_6130",0,0,0,0
"SWARM_2629",0,0,0,0
"SWARM_2628",0,0,0,0
"SWARM_2627",0,0,0,0
"SWARM_2626",0,0,0,0
"SWARM_2625",0,0,0,0
"SWARM_2623",0,0,0,0
"SWARM_2622",0,0,0,0
"SWARM_2620",0,0,0,0
"SWARM_912",0,1,1,1
"SWARM_913",0,0,0,1
"SWARM_914",0,2,0,0
"SWARM_915",0,0,0,0
"SWARM_7668",0,0,0,0
"SWARM_7669",0,0,0,0
"SWARM_7660",0,0,0,0
"SWARM_7661",0,0,0,0
"SWARM_8485",0,0,0,0
"SWARM_8486",0,0,0,0
"SWARM_3131",0,0,0,0
"SWARM_3139",0,0,0,0
"SWARM_8227",0,0,0,0
"SWARM_1623",0,1,1,1
"SWARM_1621",5,0,0,0
"SWARM_1624",0,0,0,0
"SWARM_1628",4,0,0,0
"SWARM_1629",0,0,0,0
"SWARM_28604",0,0,0,0
"SWARM_28602",0,0,0,0
"SWARM_28601",0,0,0,0
"SWARM_20383",0,0,0,0
"SWARM_20382",0,0,0,0
"SWARM_16440",0,0,0,0
"SWARM_2428",0,0,0,0
"SWARM_2425",0,0,0,0
"SWARM_2424",0,0,0,0
"SWARM_2427",0,0,0,0
"SWARM_2426",0,0,0,0
"SWARM_2421",0,0,0,0
"SWARM_2420",0,0,0,0
"SWARM_2423",0,0,0,0
"SWARM_2422",0,0,0,0
"SWARM_14259",0,0,0,0
"SWARM_14256",0,0,0,0
"SWARM_14252",0,0,0,0
"SWARM_14253",0,0,0,0
"SWARM_14251",0,0,0,0
"SWARM_2397",0,0,0,0
"SWARM_2396",0,0,0,0
"SWARM_2395",0,0,0,0
"SWARM_2394",1,1,0,0
"SWARM_2391",0,0,0,0
"SWARM_2399",0,0,0,0
"SWARM_15700",0,0,0,0
"SWARM_9513",0,0,0,0
"SWARM_9514",0,0,0,0
"SWARM_9518",0,0,0,0
"SWARM_13701",0,0,0,0
"SWARM_13702",0,0,0,0
"SWARM_668",5,3,5,5
"SWARM_664",1,3,1,1
"SWARM_17284",0,0,0,0
"SWARM_17287",0,0,0,0
"SWARM_598",0,0,0,0
"SWARM_596",0,1,0,2
"SWARM_594",0,0,0,0
"SWARM_592",1,0,0,0
"SWARM_593",1,1,1,3
"SWARM_590",0,0,0,0
"SWARM_7275",0,0,0,0
"SWARM_7274",0,0,0,0
"SWARM_7273",0,0,0,0
"SWARM_7272",0,0,0,0
"SWARM_7270",0,0,0,0
"SWARM_7278",0,0,0,0
"SWARM_6894",0,0,0,0
"SWARM_7852",0,0,0,0
"SWARM_7851",0,0,0,0
"SWARM_12947",0,0,0,0
"SWARM_1869",0,0,0,0
"SWARM_1860",0,0,0,0
"SWARM_1861",1,0,1,1
"SWARM_1864",0,0,0,0
"SWARM_1866",0,0,0,0
"SWARM_1116",0,0,0,0
"SWARM_6072",0,0,0,0
"SWARM_6077",0,0,0,0
"SWARM_6074",0,0,0,0
"SWARM_6075",0,0,0,0
"SWARM_2988",0,0,0,0
"SWARM_2980",0,0,0,0
"SWARM_2981",0,0,0,0
"SWARM_2984",0,0,0,0
"SWARM_2985",0,0,0,0
"SWARM_88",0,1,0,0
"SWARM_81",0,0,0,0
"SWARM_87",5,0,0,0
"SWARM_86",2,2,1,1
"SWARM_84",0,3,2,1
"SWARM_3169",0,0,0,0
"SWARM_3168",0,0,0,0
"SWARM_3163",0,0,0,0
"SWARM_3162",0,0,0,0
"SWARM_3161",0,0,0,0
"SWARM_3160",0,0,0,0
